Tracker ID,Unit,Plant,Wiki page,Sponsor,Capacity (MW),Status,Region,Country,Subnational unit (province/state),Latitude,Longitude,Parent
G110093,Trakya Emba power station,Trakya Emba power station,http://bit.ly/1k899l8,Enerjisa Enerji Üretim A.Ş.,1200,Cancelled,non-EU Europe,Turkey,Kırklareli,41.9480915,28.0414795,Enerjisa Enerji Üretim A.Ş.
G102972,Gebze Çolakoğlu power station Unit 1,Gebze Çolakoğlu power station,http://bit.ly/2reXBbL,Marmara Elektrik,190,Operating,non-EU Europe,Turkey,Kocaeli,40.77758,29.5385643,Çolakoğlu Group
G104831,Ilgın power station,Ilgın power station,http://bit.ly/1hfbziS,Konya Ilgın Elektrik Üretim ve Ticaret,500,Permitted,non-EU Europe,Turkey,Konya,38.26,31.91,Ciner Holding
G105586,Karapinar Konya Şeker power station,Karapinar Konya Şeker power station,http://bit.ly/1nX23zl,Konya Şeker,2000,Cancelled,non-EU Europe,Turkey,Konya,37.716,33.554,Anadolu Birlik Holding
G105848,Konya Karapınar power station,Konya Karapınar power station,http://bit.ly/1kpcPzk,EÜAŞ,5000,Announced,non-EU Europe,Turkey,Konya,37.714,33.551,"Istroenergo Group, Singa Energy Solutions, ACWA Power, Hornonitrianske bane Prievidza, others"
G106045,Kütahya Domaniç power station,Kütahya Domaniç power station,http://bit.ly/1nEz459,Çelikler Taahhüt İnşaat,300,Pre-Permit,non-EU Europe,Turkey,Kütahya,39.8,29.61,Çelikler Holding
G108070,Polat power station Unit 1,Polat power station,http://bit.ly/2LljFX9,Polat Elektrik,51,Operating,non-EU Europe,Turkey,Kütahya,39.616008,29.4429042,Polat Elektrik
G108071,Polat power station Unit 2,Polat power station,http://bit.ly/2LljFX9,Polat Elektrik,300,Cancelled,non-EU Europe,Turkey,Kütahya,39.616008,29.4429042,Polat Elektrik
G108943,Seyitömer power station Unit 1,Seyitömer power station,http://bit.ly/1PfauE0,Çelikler Seyitömer Elektrik Üretim A.Ş.,150,Operating,non-EU Europe,Turkey,Kütahya,39.5729671,29.8816403,Çelikler Holding
G108944,Seyitömer power station Unit 2,Seyitömer power station,http://bit.ly/1PfauE0,Çelikler Seyitömer Elektrik Üretim A.Ş.,150,Operating,non-EU Europe,Turkey,Kütahya,39.5729671,29.8816403,Çelikler Holding
G108945,Seyitömer power station Unit 3,Seyitömer power station,http://bit.ly/1PfauE0,Çelikler Seyitömer Elektrik Üretim A.Ş.,150,Operating,non-EU Europe,Turkey,Kütahya,39.5729671,29.8816403,Çelikler Holding
G108946,Seyitömer power station Unit 4,Seyitömer power station,http://bit.ly/1PfauE0,Çelikler Seyitömer Elektrik Üretim A.Ş.,150,Operating,non-EU Europe,Turkey,Kütahya,39.5729671,29.8816403,Çelikler Holding
G110358,Tunçbilek Kütahya power station expansion,Tunçbilek Kütahya power station,http://bit.ly/1uwdhjh,Çelikler Orhaneli Tunçbilek Elektrik Üretim,300,Cancelled,non-EU Europe,Turkey,Kütahya,39.619778,29.465881,Çelikler Holding
G110359,Tunçbilek Kütahya power station Unit 3,Tunçbilek Kütahya power station,http://bit.ly/1PfaK5P,Çelikler Orhaneli Tunçbilek Elektrik Üretim,65,Operating,non-EU Europe,Turkey,Kütahya,39.6291973,29.4623364,Çelikler Holding
G110360,Tunçbilek Kütahya power station Unit 4,Tunçbilek Kütahya power station,http://bit.ly/1PfaK5P,Çelikler Orhaneli Tunçbilek Elektrik Üretim,150,Operating,non-EU Europe,Turkey,Kütahya,39.6291973,29.4623364,Çelikler Holding
G110361,Tunçbilek Kütahya power station Unit 5,Tunçbilek Kütahya power station,http://bit.ly/1PfaK5P,Çelikler Orhaneli Tunçbilek Elektrik Üretim,150,Operating,non-EU Europe,Turkey,Kütahya,39.6291973,29.4623364,Çelikler Holding
G109494,Soma Kolin power station Unit 1,Soma Kolin power station,http://bit.ly/2Ligtf5,Hidro-Gen Enerji İth. İhr. Dağ. Tic.,255,Construction,non-EU Europe,Turkey,Manisa,39.3166082,27.7488988,Kolin Group
G113111,Soma Kolin power station Unit 2,Soma Kolin power station,http://bit.ly/2Ligtf5,Hidro-Gen Enerji İth. İhr. Dağ. Tic.,255,Construction,non-EU Europe,Turkey,Manisa,39.3166082,27.7488988,Kolin Group
G109496,Soma-B power station Unit 1,Soma power station,http://bit.ly/2N8Zpdk,Soma Elektrik Üretim,165,Operating,non-EU Europe,Turkey,Manisa,39.1944623,27.6352042,Konya Şeker
G109497,Soma-B power station Unit 2,Soma power station,http://bit.ly/2N8Zpdk,Soma Elektrik Üretim,165,Operating,non-EU Europe,Turkey,Manisa,39.1944623,27.6352042,Konya Şeker
G109498,Soma-B power station Unit 3,Soma power station,http://bit.ly/2N8Zpdk,Soma Elektrik Üretim,165,Operating,non-EU Europe,Turkey,Manisa,39.1944623,27.6352042,Konya Şeker
G109499,Soma-B power station Unit 4,Soma power station,http://bit.ly/2N8Zpdk,Soma Elektrik Üretim,165,Operating,non-EU Europe,Turkey,Manisa,39.1944623,27.6352042,Konya Şeker
G109500,Soma-B power station Unit 5,Soma power station,http://bit.ly/2N8Zpdk,Soma Elektrik Üretim,165,Operating,non-EU Europe,Turkey,Manisa,39.1944623,27.6352042,Konya Şeker
G109501,Soma-B power station Unit 6,Soma power station,http://bit.ly/2N8Zpdk,Soma Elektrik Üretim,165,Operating,non-EU Europe,Turkey,Manisa,39.1944623,27.6352042,Konya Şeker
G111748,Zorlu Soma power station,Zorlu Soma power station,http://bit.ly/1ny3Bnm,Zorlu Enerji Elektrik Üretim,1220,Cancelled,non-EU Europe,Turkey,Manisa,39.186,27.608,Zorlu Group
G100022,Ada Yesildag Enerji power station,Ada Yesildag Enerji power station,http://bit.ly/21etVUE,Yesildag Enerji Proje Insaat A.Ş.,1200,Shelved,non-EU Europe,Turkey,Mersin,36.3761,33.9322,Yesildag Enerji Proje Insaat A.Ş.
G100088,Akdeniz Enerji power station,Akdeniz Enerji power station,http://bit.ly/RC9EZ6,Nurol Enerji Üretim,1600,Cancelled,non-EU Europe,Turkey,Mersin,36.201759,33.671397,Nurol Enerji Üretim
G105791,Kıvanç power station,Kıvanç power station,http://bit.ly/1nvRvLy,Karataş Termik Üretim Santral Elektrik Madencilik Sanayi ve Ticaret,825,Cancelled,non-EU Europe,Turkey,Mersin,36.34,33.4,Karataş Termik Üretim Santral Elektrik Madencilik Sanayi ve Ticaret
G106884,Mersin Gülnar power station,Mersin Gülnar power station,http://bit.ly/1lS8p0e,Buğra Enerji Üretimi,373,Cancelled,non-EU Europe,Turkey,Mersin,36.33,33.4,Oba Yatırım A.Ş.
G106889,METES power station Unit 1,METES power station,http://bit.ly/1mtnkj5,Eren Enerji Elektrik Üretim A.Ş.,1000,Cancelled,non-EU Europe,Turkey,Mersin,36.24,33.75,Eren Holding
G106890,METES power station Unit 2,METES power station,http://bit.ly/1mtnkj5,Eren Enerji Elektrik Üretim A.Ş.,1000,Cancelled,non-EU Europe,Turkey,Mersin,36.24,33.75,Eren Holding
G111371,Yeşilovacık power station,Yeşilovacık power station,http://bit.ly/RGivZU,Tabiat Enerji Üretim,1254,Shelved,non-EU Europe,Turkey,Mersin,36.2006108,33.6637416,Eren Holding
G112799,Antes power station,Antes power station,http://bit.ly/2IGaQGN,"EÜAŞ, Çelikler Seyitömer",160,Pre-Permit,non-EU Europe,Turkey,Muğla,37.366667,28.033333,Çelikler Holding
G103243,Güneybatı Anadolu power station,Güneybatı Anadolu power station,http://bit.ly/1koXxdT,Bereket Enerji,660,Cancelled,non-EU Europe,Turkey,Muğla,37.31,27.78,Bereket Enerji
G105653,Kemerköy power station Unit 1,Kemerköy power station,http://bit.ly/2mK1Abl,Yeniköy Kemerköy Elektrik,210,Operating,non-EU Europe,Turkey,Muğla,37.0353617,27.9005923,"IC Holding, Limak Holding"
G105654,Kemerköy power station Unit 2,Kemerköy power station,http://bit.ly/2mK1Abl,Yeniköy Kemerköy Elektrik,210,Operating,non-EU Europe,Turkey,Muğla,37.0353617,27.9005923,"IC Holding, Limak Holding"
G105655,Kemerköy power station Unit 3,Kemerköy power station,http://bit.ly/2mK1Abl,İÇTAŞ Enerji Üretim ve Ticaret A.Ş.,210,Operating,non-EU Europe,Turkey,Muğla,37.0353617,27.9005923,"IC İÇTAŞ Enerji, Limak Holding"
G107078,Muğla power station,Muğla power station,http://bit.ly/1tS5N8F,Turkish Coal Enterprise,300,Announced,non-EU Europe,Turkey,Muğla,37.15,27.805,TBD
G111333,Yatağan power station Unit 1,Yatağan power station,http://bit.ly/2zoNmFs,Yatagan Termik Santrali,210,Operating,non-EU Europe,Turkey,Muğla,37.3309051,28.1023767,Elsan Elektrik
G111334,Yatağan power station Unit 2,Yatağan power station,http://bit.ly/2zoNmFs,Yatagan Termik Santrali,210,Operating,non-EU Europe,Turkey,Muğla,37.3309051,28.1023767,Elsan Elektrik
G111335,Yatağan power station Unit 3,Yatağan power station,http://bit.ly/2zoNmFs,Yatagan Termik Santrali,210,Operating,non-EU Europe,Turkey,Muğla,37.3309051,28.1023767,Elsan Elektrik
G111354,Yeniköy power station Unit 1,Yeniköy power station,http://bit.ly/1PfbI1Y,Yeniköy Kemerköy Elektrik,210,Operating,non-EU Europe,Turkey,Muğla,37.14019,27.8715401,"IC Holding, Limak Holding"
G111355,Yeniköy power station Unit 2,Yeniköy power station,http://bit.ly/1PfbI1Y,Yeniköy Kemerköy Elektrik,210,Operating,non-EU Europe,Turkey,Muğla,37.14019,27.8715401,"IC Holding, Limak Holding"
G102665,Enyat Samsun power station,Enyat Samsun power station,http://bit.ly/1pz6FNd,Enyat Enerji Yatırımları ve Elektrik Üretim Ticaret Ltd. Şti.,150,Cancelled,non-EU Europe,Turkey,Samsun,40.97,35.67,Enyat Enerji Yatırımları ve Elektrik Üretim Ticaret Ltd. Şti.
G110463,Umut power station,Umut power station,http://bit.ly/1wr2v04,TİM Avrasya Yatırım,660,Cancelled,non-EU Europe,Turkey,Samsun,41.133,37.156,TİM Avrasya Yatırım
G100609,Barbaros-1 power station,Barbaros-1 power station,http://bit.ly/1koqOW7,Permak Enerji Üretim ve Dağıtım,610,Cancelled,non-EU Europe,Turkey,Sinop,41.803,35.194,Permak Group
G103008,Gerze power station,Gerze power station,http://bit.ly/1heTl0O,Gerze Enerji Santrali,1200,Cancelled,non-EU Europe,Turkey,Sinop,41.86621,35.12424,Anadolu Group
G109424,Sinop Akfen power station Unit 1,Sinop Akfen power station,http://bit.ly/1ivIRox,Akfen HES Yatırımları ve Enerji Üretim A.Ş.,800,Cancelled,non-EU Europe,Turkey,Sinop,41.953,34.83,Akfen Group
G109425,Sinop Akfen power station Unit 2,Sinop Akfen power station,http://bit.ly/1ivIRox,Akfen HES Yatırımları ve Enerji Üretim A.Ş.,800,Cancelled,non-EU Europe,Turkey,Sinop,41.953,34.83,Akfen Group
G105538,Kangal Etyemez power station,Kangal Etyemez power station,http://bit.ly/1ov9xNx,Tam Enerji Üretim,135,Permitted,non-EU Europe,Turkey,Sivas,39.07743,37.29562,Soyak Holding
G105539,Kangal power station Unit 1,Kangal power station,http://bit.ly/1PfcgoI,Kangal Termik Santral Elektrik,179,Operating,non-EU Europe,Turkey,Sivas,39.077483,37.2949732,Konya Şeker
G105540,Kangal power station Unit 2,Kangal power station,http://bit.ly/1PfcgoI,Kangal Termik Santral Elektrik,179,Operating,non-EU Europe,Turkey,Sivas,39.077483,37.2949732,Konya Şeker
G105541,Kangal power station Unit 3,Kangal power station,http://bit.ly/1PfcgoI,Kangal Termik Santral Elektrik,179,Operating,non-EU Europe,Turkey,Sivas,39.077483,37.2949732,Konya Şeker
G109466,Şırnak Galata power station,Şırnak Galata power station,http://bit.ly/1o0mj36,Galata Enerji Üretim Sanayi ve Ticaret,270,Cancelled,non-EU Europe,Turkey,Şırnak,37.468,42.391,Global Yatırım Holding
G109467,Şırnak Silopi power station,Şırnak Silopi power station,http://bit.ly/1gCqqn1,Silopi Elektrik Üretim,135,Operating,non-EU Europe,Turkey,Şırnak,37.3100249,42.594696,Ciner Holding
G109467,Şırnak Silopi power station,Şırnak Silopi power station,http://bit.ly/1gCqqn1,Silopi Elektrik Üretim,135,Operating,non-EU Europe,Turkey,Şırnak,37.3100249,42.594696,Ciner Holding
G109467,Şırnak Silopi power station,Şırnak Silopi power station,http://bit.ly/1gCqqn1,Silopi Elektrik Üretim,135,Operating,non-EU Europe,Turkey,Şırnak,37.3100249,42.594696,Ciner Holding
G101248,Çebi Enerji power station Unit 1,Çebi Enerji power station,http://bit.ly/WZ8R7m,Çebi Enerji,350,Pre-Permit,non-EU Europe,Turkey,Tekirdağ,41.013446,27.961648,Kaptan Şirketler Group
G101249,Çebi Enerji power station Unit 2,Çebi Enerji power station,http://bit.ly/WZ8R7m,Çebi Enerji,350,Shelved,non-EU Europe,Turkey,Tekirdağ,41.013446,27.961648,Kaptan Şirketler Group
G113110,Çerkezköy power station Unit 1,Çerkezköy power station,http://bit.ly/2qG65Vp,EÜAŞ,330,Cancelled,non-EU Europe,Turkey,Tekirdağ,41.283333,28,TBD
G113499,Çerkezköy power station Unit 2,Çerkezköy power station,http://bit.ly/2qG65Vp,EÜAŞ,330,Cancelled,non-EU Europe,Turkey,Tekirdağ,41.283333,28,TBD
G113500,Çerkezköy power station Unit 3,Çerkezköy power station,http://bit.ly/2qG65Vp,EÜAŞ,330,Cancelled,non-EU Europe,Turkey,Tekirdağ,41.283333,28,TBD
