Tracker ID,Unit,Chinese name,Plant,Wiki page,Sponsor,Parent,Capacity (MW),Status,Region,Country,Subnational unit (province/state),Latitude,Longitude,Year
G107128,Muskogee Generating Station Unit 4,,Muskogee Generating Station,http://bit.ly/1IWR167,OG&E Electric Services Inc,OGE Energy,572,Retired,Canada/US,United States,Oklahoma,35.7619222,-95.2878778,1977
G107129,Muskogee Generating Station Unit 5,,Muskogee Generating Station,http://bit.ly/1IWR167,OG&E Electric Services Inc,OGE Energy,572,Retired,Canada/US,United States,Oklahoma,35.7619222,-95.2878778,1978
G107130,Muskogee Generating Station Unit 6,,Muskogee Generating Station,http://bit.ly/1IWR167,OG&E Electric Services Inc,OGE Energy,572,Operating,Canada/US,United States,Oklahoma,35.7619222,-95.2878778,1984
G107131,Muskogee Mill Power Plant Unit 2,,Fort James Muskogee Mill Power Plant,http://bit.ly/1IWRkhi,Georgia-Pacific Corp,Koch Industries,45,Operating,Canada/US,United States,Oklahoma,35.7325722,-95.2937778,1979
G107132,Muskogee Mill Power Plant Unit 3,,Fort James Muskogee Mill Power Plant,http://bit.ly/1IWRkhi,Georgia-Pacific Corp,Koch Industries,45,Operating,Canada/US,United States,Oklahoma,35.7325722,-95.2937778,1982
G107519,Northeastern Station Unit 3,,Northeastern Station,http://bit.ly/1IWUuBF,Public Service Company of Oklahoma,American Electric Power,473,Operating,Canada/US,United States,Oklahoma,36.4262611,-95.6994278,1979
G107520,Northeastern Station Unit 4,,Northeastern Station,http://bit.ly/1IWUuBF,Public Service Company of Oklahoma,American Electric Power,473,Retired,Canada/US,United States,Oklahoma,36.4262611,-95.6994278,1980
G109526,Sooner Generating Station Unit 1,,Sooner Generating Station,http://bit.ly/1CTgvzh,OG&E Electric Services Inc,OGE Energy,568,Operating,Canada/US,United States,Oklahoma,36.4544694,-97.0524194,1979
G109527,Sooner Generating Station Unit 2,,Sooner Generating Station,http://bit.ly/1CTgvzh,OG&E Electric Services Inc,OGE Energy,568,Operating,Canada/US,United States,Oklahoma,36.4544694,-97.0524194,1980
G100970,Boardman Plant Unit 1,,Boardman Plant,http://bit.ly/1UaxiIJ,Portland General Electric Co,Portland General Electric,642,Operating,Canada/US,United States,Oregon,45.6935972,-119.8057917,1980
G100343,Armstrong power station Unit 1,,Armstrong power station,http://bit.ly/1Jy8O97,FirstEnergy Solutions Corp,FirstEnergy,163,Retired,Canada/US,United States,Pennsylvania,40.929425,-79.4671083,1958
G100344,Armstrong power station Unit 2,,Armstrong power station,http://bit.ly/1Jy8O97,FirstEnergy Solutions Corp,FirstEnergy,163,Retired,Canada/US,United States,Pennsylvania,40.929425,-79.4671083,1959
G100683,Beaver Valley Generation Plant Unit 1,,Beaver Valley Generation Plant,http://bit.ly/1LVFvuG,AES,AES,35,Retired,Canada/US,United States,Pennsylvania,40.6675,-80.3463,1987
G100684,Beaver Valley Generation Plant Unit 2,,Beaver Valley Generation Plant,http://bit.ly/1LVFvuG,AES,AES,114,Retired,Canada/US,United States,Pennsylvania,40.6675,-80.3463,1987
G100692,Beech Hollow Energy Project,,Beech Hollow Energy Project,http://bit.ly/1lFsBWQ,Robinson Power Company,Robinson Power Company,250,Cancelled,Canada/US,United States,Pennsylvania,40.4624014,-80.1266449,2011
G101067,Bruce Mansfield power station Unit 1,,Bruce Mansfield power station,http://bit.ly/1Nxlvj7,FirstEnergy Generation Corp,FirstEnergy,913,Operating,Canada/US,United States,Pennsylvania,40.6335806,-80.4155806,1976
G101068,Bruce Mansfield power station Unit 2,,Bruce Mansfield power station,http://bit.ly/1Nxlvj7,FirstEnergy Generation Corp,FirstEnergy,913,Operating,Canada/US,United States,Pennsylvania,40.6335806,-80.4155806,1977
G101069,Bruce Mansfield power station Unit 3,,Bruce Mansfield power station,http://bit.ly/1Nxlvj7,FirstEnergy Generation Corp,FirstEnergy,913,Operating,Canada/US,United States,Pennsylvania,40.6335806,-80.4155806,1980
G101070,Brunner Island power station Unit 1,,Brunner Island power station,http://bit.ly/1CTcavZ,Talen Energy,Riverstone Holdings,363,Operating,Canada/US,United States,Pennsylvania,40.0954611,-76.6963056,1961
G101071,Brunner Island power station Unit 2,,Brunner Island power station,http://bit.ly/1CTcavZ,Talen Energy,Riverstone Holdings,405,Operating,Canada/US,United States,Pennsylvania,40.0954611,-76.6963056,1965
G101072,Brunner Island power station Unit 3,,Brunner Island power station,http://bit.ly/1CTcavZ,Talen Energy,Riverstone Holdings,790,Operating,Canada/US,United States,Pennsylvania,40.0954611,-76.6963056,1969
G101441,Chester Operations 1,,Kimberly-Clark Chester Power Plant,http://bit.ly/1XjUsg2,Kimberly-Clark Corp,Kimberly-Clark,67,Operating,Canada/US,United States,Pennsylvania,39.84318,-75.358657,1964
G101446,Cheswick Power Station Unit 1,,Cheswick Power Station,http://bit.ly/1ISG1GF,NRG Energy Inc,NRG Energy,637,Operating,Canada/US,United States,Pennsylvania,40.5387139,-79.7911556,1970
G101677,Colver Power Project,,Colver Power Project,http://bit.ly/1ISKrxu,Inter-Power/AhlCon Partners,Constellation Energy,118,Operating,Canada/US,United States,Pennsylvania,40.5504583,-78.7989278,1995
G101689,Conemaugh Generating Station Unit 1,,Conemaugh Generating Station,http://bit.ly/1dAiBNL,NRG Energy Inc,NRG Energy,936,Operating,Canada/US,United States,Pennsylvania,40.3832333,-79.0611444,1970
G101690,Conemaugh Generating Station Unit 2,,Conemaugh Generating Station,http://bit.ly/1dAiBNL,NRG Energy Inc,NRG Energy,936,Operating,Canada/US,United States,Pennsylvania,40.3832333,-79.0611444,1971
G101831,Cromby Generating Station Unit 1,,Cromby Generating Station,http://bit.ly/1ISNZjh,Exelon Power,Exelon,188,Retired,Canada/US,United States,Pennsylvania,40.151977,-75.528931,1954
G102571,Ebensburg 1,,Ebensburg Generating Plant,http://bit.ly/1TTCCk8,Babcock & Wilcox Power Gen Grp,Babcock & Wilcox,57,Operating,Canada/US,United States,Pennsylvania,40.473869,-78.702621,1990
G102579,Eddystone Generating Station Unit 1,,Eddystone Generating Station,http://bit.ly/1IT0awj,Exelon Power,Exelon,353,Retired,Canada/US,United States,Pennsylvania,39.8588139,-75.3237806,1960
G102580,Eddystone Generating Station Unit 2,,Eddystone Generating Station,http://bit.ly/1IT0awj,Exelon Power,Exelon,353,Retired,Canada/US,United States,Pennsylvania,39.8588139,-75.3237806,1960
G102620,Elrama Power Plant Unit 1,,Elrama Power Plant,http://bit.ly/1gdAvHO,NRG Energy Inc,NRG Energy,100,Retired,Canada/US,United States,Pennsylvania,40.2531028,-79.9174917,1952
G102621,Elrama Power Plant Unit 2,,Elrama Power Plant,http://bit.ly/1gdAvHO,NRG Energy Inc,NRG Energy,100,Retired,Canada/US,United States,Pennsylvania,40.2531028,-79.9174917,1953
G102622,Elrama Power Plant Unit 3,,Elrama Power Plant,http://bit.ly/1gdAvHO,NRG Energy Inc,NRG Energy,125,Retired,Canada/US,United States,Pennsylvania,40.2531028,-79.9174917,1954
G102623,Elrama Power Plant Unit 4,,Elrama Power Plant,http://bit.ly/1gdAvHO,NRG Energy Inc,NRG Energy,185,Retired,Canada/US,United States,Pennsylvania,40.2531028,-79.9174917,1960
G103094,Good Spring Plant,,Good Spring Plant,http://bit.ly/1l8gKRz,Future Power LLC,Future Power LLC,270,Cancelled,Canada/US,United States,Pennsylvania,40.6248094,-76.4849593,
G103123,Green Energy Resource Recovery Project,,Green Energy Resource Recovery Project,http://bit.ly/1lFt8bm,Wellington Development,Wellington Development,580,Cancelled,Canada/US,United States,Pennsylvania,39.806346,-79.551528,
G103682,Hatfields Ferry power station Unit 1,,Hatfields Ferry power station,http://bit.ly/1LYiUxy,FirstEnergy Solutions Corp,FirstEnergy,576,Retired,Canada/US,United States,Pennsylvania,39.8569361,-79.9305667,1969
G103683,Hatfields Ferry power station Unit 2,,Hatfields Ferry power station,http://bit.ly/1LYiUxy,FirstEnergy Solutions Corp,FirstEnergy,576,Retired,Canada/US,United States,Pennsylvania,39.8569361,-79.9305667,1970
G103684,Hatfields Ferry power station Unit 3,,Hatfields Ferry power station,http://bit.ly/1LYiUxy,FirstEnergy Solutions Corp,FirstEnergy,576,Retired,Canada/US,United States,Pennsylvania,39.8569361,-79.9305667,1971
G103926,Homer City Generating Station Unit 1,,Homer City Generating Station,http://bit.ly/1gf4i2Q,NRG Energy Services,NRG Energy,660,Operating,Canada/US,United States,Pennsylvania,40.5131306,-79.1970472,1969
G103927,Homer City Generating Station Unit 2,,Homer City Generating Station,http://bit.ly/1gf4i2Q,NRG Energy Services,NRG Energy,660,Operating,Canada/US,United States,Pennsylvania,40.5131306,-79.1970472,1969
G103928,Homer City Generating Station Unit 3,,Homer City Generating Station,http://bit.ly/1gf4i2Q,NRG Energy Services,NRG Energy,692,Operating,Canada/US,United States,Pennsylvania,40.5131306,-79.1970472,1977
G104751,Hunlock Creek 3,,Hunlock Power Station,http://bit.ly/1O3OdGc,Ugi Development Co,Ugi Corp,49,Retired,Canada/US,United States,Pennsylvania,41.201538,-76.069648,1959
G105316,John B Rich 1,,John B. Rich Memorial Power Station,http://bit.ly/1Q8vpqC,Gilberton Power Co,Jack Rich Inc,88,Operating,Canada/US,United States,Pennsylvania,40.7905,-76.198,1988
G105687,Keystone Generating Station Unit 1,,Keystone Generating Station,http://bit.ly/1JDsEjA,NRG Energy Inc,NRG Energy,936,Operating,Canada/US,United States,Pennsylvania,40.6605806,-79.3408972,1967
G105688,Keystone Generating Station Unit 2,,Keystone Generating Station,http://bit.ly/1JDsEjA,NRG Energy Inc,NRG Energy,936,Operating,Canada/US,United States,Pennsylvania,40.6605806,-79.3408972,1968
G105795,Kline Cogeneration Facility,,Kline Cogeneration Facility,http://bit.ly/1o0mXDl,Vistra,Vistra,59,Retired,Canada/US,United States,Pennsylvania,40.873671,-75.994864,1989
G106957,Mitchell Power Station (Pennsylvania) Unit 3,,Mitchell Power Station (Pennsylvania),http://bit.ly/1IzUoEi,FirstEnergy Solutions Corp,FirstEnergy,299,Retired,Canada/US,United States,Pennsylvania,40.2202056,-79.9676806,1963
G107004,Montour Steam Station Unit 1,,Montour Steam Station,http://bit.ly/1CTcg6E,Talen Energy,Riverstone Holdings,864,Operating,Canada/US,United States,Pennsylvania,41.0695583,-76.6654583,1971
G107005,Montour Steam Station Unit 2,,Montour Steam Station,http://bit.ly/1CTcg6E,Talen Energy,Riverstone Holdings,893,Operating,Canada/US,United States,Pennsylvania,41.0695583,-76.6654583,1973
G107052,Mount Carmel Power 1,,Mt. Carmel Cogeneration Facility,http://bit.ly/1o4JcbL,Mount Carmel Cogeneration Inc,Mount Carmel Cogeneration,47,Operating,Canada/US,United States,Pennsylvania,40.811245,-76.454013,1990
G107373,New Castle Plant Unit 3,,New Castle Plant,http://bit.ly/1IWTw8o,NRG Energy Inc,NRG Energy,98,Retired,Canada/US,United States,Pennsylvania,40.9390361,-80.3680583,1952
G107374,New Castle Plant Unit 4,,New Castle Plant,http://bit.ly/1IWTw8o,NRG Energy Inc,NRG Energy,114,Retired,Canada/US,United States,Pennsylvania,40.9390361,-80.3680583,1958
G107375,New Castle Plant Unit 5,,New Castle Plant,http://bit.ly/1IWTw8o,NRG Energy Inc,NRG Energy,136,Retired,Canada/US,United States,Pennsylvania,40.9390361,-80.3680583,1964
G107518,Northampton Generating Plant Unit 1,,Northampton Generating Plant,http://bit.ly/1IWUoKe,Northampton Generating Company L.P.,National Energy & Gas Transmission,134,Operating,Canada/US,United States,Pennsylvania,40.6919944,-75.4786833,1995
G107782,Panther Creek (Pa) 1,,Panther Creek Energy Facility,http://bit.ly/1RrymrL,Olympus Power Llc,JP Morgan Chase,94,Operating,Canada/US,United States,Pennsylvania,40.854596,-75.878464,1992
G107981,Piney Creek 1,,Piney Creek Power Plant,http://bit.ly/1PmG6bZ,Aci Energy Inc,Aci Energy,36,Retired,Canada/US,United States,Pennsylvania,41.176498,-79.441377,1992
G113032,Piney Creek Power Plant,,Piney Creek Power Plant,http://bit.ly/1PmG6bZ,Colmac Clarion Inc.,American Consumer Industries,36,Retired,Canada/US,United States,Pennsylvania,41.176498,-79.441377,1992
G108095,Portland Generating Station Unit 1,,Portland Generating Station,http://bit.ly/1IWYrWN,NRG Energy Inc,NRG Energy,172,Retired,Canada/US,United States,Pennsylvania,40.9095472,-75.0785472,1958
G108096,Portland Generating Station Unit 2,,Portland Generating Station,http://bit.ly/1IWYrWN,NRG Energy Inc,NRG Energy,255,Retired,Canada/US,United States,Pennsylvania,40.9095472,-75.0785472,1962
G108587,River Hill Power Project,,River Hill Power Project,http://bit.ly/1l8E2qt,Sithe Global Power,Sithe Global,290,Cancelled,Canada/US,United States,Pennsylvania,41.141018,-78.0968449,
G108887,Scrubgrass 1,,Scrubgrass Generating Plant,http://bit.ly/1POviEJ,Calypso Energy Holdings,EIF Management,94,Operating,Canada/US,United States,Pennsylvania,41.268582,-79.813664,1993
G108942,Seward Power Plant Unit 6,,Seward Power Plant,http://bit.ly/1CTfXJs,NRG Energy Inc,NRG Energy,585,Operating,Canada/US,United States,Pennsylvania,40.4070833,-79.0340083,2004
G109088,Shawville Generating Station Unit 1,,Shawville Generating Station,http://bit.ly/1CTg2gp,NRG Energy Inc,NRG Energy,125,Retired,Canada/US,United States,Pennsylvania,41.0670889,-78.3651444,1954
G109089,Shawville Generating Station Unit 2,,Shawville Generating Station,http://bit.ly/1CTg2gp,NRG Energy Inc,NRG Energy,125,Retired,Canada/US,United States,Pennsylvania,41.0670889,-78.3651444,1954
G109090,Shawville Generating Station Unit 3,,Shawville Generating Station,http://bit.ly/1CTg2gp,NRG Energy Inc,NRG Energy,187,Retired,Canada/US,United States,Pennsylvania,41.0670889,-78.3651444,1959
G109091,Shawville Generating Station Unit 4,,Shawville Generating Station,http://bit.ly/1CTg2gp,NRG Energy Inc,NRG Energy,187,Retired,Canada/US,United States,Pennsylvania,41.0670889,-78.3651444,1960
G109562,Spring Grove Glatfelter,,P.H. Glatfelter Spring Grove Power Plant,http://bit.ly/1otjOMS,Ph Glatfelter Co,Ph Glatfelter Co,45,Operating,Canada/US,United States,Pennsylvania,39.870722,-76.86822,1989
G109587,St. Nicholas Cogeneration Plant Unit 1,,St. Nicholas Cogeneration Plant,http://bit.ly/1CThHT4,Schuylkill Energy Resources,Rich Family of Companies,99,Operating,Canada/US,United States,Pennsylvania,40.822464,-76.17347,1990
G109712,Sunbury Steam Station Unit 1,,Sunbury Steam Station,http://bit.ly/1CThP55,Corona Power LLC,Corona Power,89,Retired,Canada/US,United States,Pennsylvania,40.8379611,-76.8243111,1949
G109713,Sunbury Steam Station Unit 2,,Sunbury Steam Station,http://bit.ly/1CThP55,Corona Power LLC,Corona Power,89,Retired,Canada/US,United States,Pennsylvania,40.8379611,-76.8243111,1949
G109714,Sunbury Steam Station Unit 3,,Sunbury Steam Station,http://bit.ly/1CThP55,Corona Power LLC,Corona Power,103,Retired,Canada/US,United States,Pennsylvania,40.8379611,-76.8243111,1951
G109715,Sunbury Steam Station Unit 4,,Sunbury Steam Station,http://bit.ly/1CThP55,Corona Power LLC,Corona Power,156,Retired,Canada/US,United States,Pennsylvania,40.8379611,-76.8243111,1953
G110204,Titus Generating Station Unit 1,,Titus Generating Station,http://bit.ly/1KCuxwR,NRG Energy Inc,NRG Energy,75,Retired,Canada/US,United States,Pennsylvania,40.3054,-75.9085806,1951
G110205,Titus Generating Station Unit 2,,Titus Generating Station,http://bit.ly/1KCuxwR,NRG Energy Inc,NRG Energy,75,Retired,Canada/US,United States,Pennsylvania,40.3054,-75.9085806,1951
G110206,Titus Generating Station Unit 3,,Titus Generating Station,http://bit.ly/1KCuxwR,NRG Energy Inc,NRG Energy,75,Retired,Canada/US,United States,Pennsylvania,40.3054,-75.9085806,1953
G110915,Westwood Generation 1,,Westwood Generating Station,http://bit.ly/1V55ZyD,WPS Power Development,WPS Power Development,36,Operating,Canada/US,United States,Pennsylvania,40.618788,-76.451047,1987
G110916,Wheelabrator Frackville 1,,Frackville Power Plant,http://bit.ly/1RrzE5V,Wheelabrator Technologies Inc,Waste Management Inc,48,Operating,Canada/US,United States,Pennsylvania,40.790306,-76.198511,1988
G100057,AES Puerto Rico power station Unit 1,,AES Puerto Rico power station,http://bit.ly/1Jy1IBA,AES,AES,255,Operating,Canada/US,United States,Puerto Rico,17.9455578,-66.1494397,2002
G100058,AES Puerto Rico power station Unit 2,,AES Puerto Rico power station,http://bit.ly/1Jy1IBA,AES,AES,255,Operating,Canada/US,United States,Puerto Rico,17.9455578,-66.1494397,2002
G101184,Canadys Station Unit 1,,Canadys Station,http://bit.ly/1Nxnu7e,South Carolina Electricity & Gas Co,SCANA,136,Retired,Canada/US,United States,South Carolina,33.0649806,-80.6227583,1962
G101185,Canadys Station Unit 2,,Canadys Station,http://bit.ly/1Nxnu7e,South Carolina Electricity & Gas Co,SCANA,136,Retired,Canada/US,United States,South Carolina,33.0649806,-80.6227583,1964
G101186,Canadys Station Unit 3,,Canadys Station,http://bit.ly/1Nxnu7e,South Carolina Electricity & Gas Co,SCANA,217,Retired,Canada/US,United States,South Carolina,33.0649806,-80.6227583,1967
G101644,Cogen South 6,,Cogen South Power Plant,http://bit.ly/1WffRpx,Kapstone Paper And Packaging,Kapstone Paper And Packaging,99,Operating,Canada/US,United States,South Carolina,32.897056,-79.967944,1999
G101702,Cope Station Unit 1,,Cope Station,http://bit.ly/1ISM2mN,South Carolina Electricity & Gas Co,SCANA,417,Operating,Canada/US,United States,South Carolina,33.3647694,-81.0320917,1996
G101832,Cross Generating Station Unit 1,,Cross Generating Station,http://bit.ly/1ISOj1f,Santee Cooper,Santee Cooper,556,Operating,Canada/US,United States,South Carolina,33.3699722,-80.11275,1984
G101833,Cross Generating Station Unit 2,,Cross Generating Station,http://bit.ly/1ISOj1f,Santee Cooper,Santee Cooper,590,Operating,Canada/US,United States,South Carolina,33.3699722,-80.11275,1995
G101834,Cross Generating Station Unit 3,,Cross Generating Station,http://bit.ly/1ISOj1f,Santee Cooper,Santee Cooper,591,Operating,Canada/US,United States,South Carolina,33.3699722,-80.11275,2007
G101835,Cross Generating Station Unit 4,,Cross Generating Station,http://bit.ly/1ISOj1f,Santee Cooper,Santee Cooper,652,Operating,Canada/US,United States,South Carolina,33.3699722,-80.11275,2008
G102776,Florence Mill 1,,Stone Container Florence Mill Power Plant,http://bit.ly/1SJquU5,Rock-Tenn Co,Rock-Tenn,79,Operating,Canada/US,United States,South Carolina,34.152889,-79.559767,1987
G103112,Grainger Generating Station Unit 1,,Grainger Generating Station,http://bit.ly/1LYfDhZ,Santee Cooper,Santee Cooper,85,Retired,Canada/US,United States,South Carolina,33.8254194,-79.0525111,1966
G103113,Grainger Generating Station Unit 2,,Grainger Generating Station,http://bit.ly/1LYfDhZ,Santee Cooper,Santee Cooper,85,Retired,Canada/US,United States,South Carolina,33.8254194,-79.0525111,1966
G103514,H.B. Robinson Steam Plant Unit 1,,H.B. Robinson Steam Plant,http://bit.ly/1gf34EU,Duke Energy Progress,Duke Energy,206,Retired,Canada/US,United States,South Carolina,34.4031139,-80.1568139,1960
G105010,Jefferies Generating Station Unit 3,,Jefferies Generating Station,http://bit.ly/1RWvteA,Santee Cooper,Santee Cooper,172,Retired,Canada/US,United States,South Carolina,33.2422444,-79.9868806,1970
G105011,Jefferies Generating Station Unit 4,,Jefferies Generating Station,http://bit.ly/1RWvteA,Santee Cooper,Santee Cooper,172,Retired,Canada/US,United States,South Carolina,33.2422444,-79.9868806,1970
G106774,McMeekin Station Unit 1,,McMeekin Station,http://bit.ly/1JDxBJ6,South Carolina Electricity & Gas Co,SCANA,146,Retired,Canada/US,United States,South Carolina,34.0561194,-81.2176167,1958
G106775,McMeekin Station Unit 2,,McMeekin Station,http://bit.ly/1JDxBJ6,South Carolina Electricity & Gas Co,SCANA,146,Retired,Canada/US,United States,South Carolina,34.0561194,-81.2176167,1958
